,Theta
1367,447.9155048472381
1368,449.4509343853131
1369,441.20055966739005
1370,443.73328724829094
1371,444.30358964814735
1372,441.24150445507206
1373,468.50488379590087
1374,446.4824372783681
1375,443.76253352520666
1376,442.2709734025052
1377,446.9211314321038
1378,445.1078622633295
1379,472.0144370257866
1380,445.97062743234306
1381,449.24621044690304
1382,464.9953305660152
1383,442.09549574101095
1384,449.90425167750664
1385,441.8322792487695
1386,446.07298940154806
1387,447.47681069350233
1388,440.65950354444936
1389,446.40932158607876
1390,456.07521610672234
1391,454.0718461379959
1392,444.87389204800377
1393,448.55892293938376
1394,443.92338804824305
1395,470.2596604108437
1396,451.33731924637664
1397,460.90085179781516
1398,448.22259075485306
1399,446.5409298321995
1400,442.38795851016806
1401,476.4013785631437
1402,464.4104050277009
1403,460.3159262595009
1404,465.1415619505937
1405,440.74578006135073
1406,473.4767508715723
1407,442.15398829484235
1408,443.1776079868923
1409,462.655628412758
1410,450.2259607235795
1411,442.49032047937305
1412,466.01895025806516
1413,442.66579814086737
1414,448.13485192410593
1415,499.35970594197937
1416,460.60838902865805
1417,450.7962631234359
1418,440.83644351978944
1419,479.4722376392937
1420,456.2214474913009
1421,452.96048761519876
1422,449.348572416108
1423,457.6837613370866
1424,449.31932613919236
1425,456.51391026045803
1426,446.1314819553795
1427,445.7805266323909
1428,470.2596604108437
1429,475.0852961019366
1430,464.702867796858
1431,467.04256995011514
1432,453.3114429381873
1433,442.82665266390376
1434,448.5881692162995
1435,450.3575689697002
1436,441.92001807951664
1437,474.20790779446514
1438,462.0707028744437
1439,446.0583662630902
1440,476.69384133230085
1441,442.5634361716624
1442,443.76253352520666
1443,457.97622410624376
1444,460.90085179781516
1445,446.9503777090195
1446,458.41491825997946
1447,440.75162931673384
1448,440.8320565782521
1449,446.17535137075305
1450,647.492098520072
1451,463.97171087396515
1452,510.03459701621506
1453,464.55663641227943
1454,444.7569069403409
1455,446.61404552448874
1456,478.009923793508
1457,493.364219174258
1458,500.8220197877651
1459,486.93003825280084
1460,528.8984456268507
1461,455.0515964146723
1462,448.36882213943164
1463,446.5409298321995
1464,456.2214474913009
1465,468.79734656505804
1466,449.94812109288017
1467,447.0527396782245
1468,467.04256995011514
1469,471.72197425662944
1470,442.9436377715666
1471,485.6139557915937
1472,442.9582609100245
1473,447.4914338319602
1474,470.2596604108437
1475,445.02012343258235
1476,480.6420887159223
1477,517.199934860565
1478,444.30358964814735
1479,512.0818364003151
1480,467.04256995011514
1481,467.1888013346937
1482,446.6286686629466
1483,473.4767508715723
1484,465.58025610432946
1485,451.24958041562945
1486,458.7073810291366
1487,445.0055002941245
1488,443.41157820221804
1489,446.1022356784638
1490,458.85361241371515
1491,489.26974040605796
1492,453.033603307488
1493,450.4453078004473
1494,452.9458644767409
1495,458.41491825997946
1496,494.38783886630796
1497,472.7455939486794
1498,497.31246655787936
1499,444.6252986942202
1500,459.1460751828723
1501,447.4475644165866
1502,446.1022356784638
1503,443.8356492174959
1504,497.7511607116151
1505,444.9908771556666
1506,446.4678141399102
1507,445.5465564170652
1508,443.9818806020745
1509,464.11794225854374
1510,443.30921623301305
1511,484.88279886870083
1512,456.95260441419373
1513,454.9053650300938
1514,467.6274954884294
1515,442.3733353717102
1516,448.2518370317688
1517,445.9121348785116
1518,442.34408909479447
1519,447.3452024473816
1520,444.2450970943159
1521,441.21225817815633
1522,441.9785106333481
1523,484.29787333038655
1524,451.0009870618459
1525,523.341653012865
1526,498.7747804036651
1527,441.56906275652807
1528,455.78275333756517
1529,444.2450970943159
1530,441.96388749489023
1531,443.07524601768733
1532,482.6893281000223
1533,445.1956010940766
1534,451.1764647233402
1535,447.9301279856959
1536,448.85138570854093
1537,474.3541391790437
1538,450.72314743114663
1539,458.2686868754009
1540,441.39358509503376
1541,464.9953305660152
1542,446.0876125400059
1543,578.3246536144078
1544,480.20339456218653
1545,452.58028601529446
1546,456.51391026045803
1547,525.2426610123864
1548,466.60387579637944
1549,444.1427351251109
1550,444.2450970943159
1551,493.5104505588365
1552,448.36882213943164
1553,485.4677244070151
1554,443.77715666366447
1555,552.2954671594221
1556,501.99187086439366
1557,449.61178890834947
1558,500.2370942494508
1559,444.9323846018352
1560,447.81314287803303
1561,452.8142562306202
1562,481.37324563881515
1563,497.02000378872225
1564,457.97622410624376
1565,441.125981661255
1566,445.02012343258235
1567,454.9053650300938
1568,476.84007271687943
1569,444.44982103272594
1570,487.0762696373794
1571,453.8378759226702
1572,448.4419378317209
1573,445.6781646631859
1574,449.52405007760234
1575,507.10996932464366
1576,469.23604071879373
1577,455.49029056840806
1578,442.9290146331088
1579,559.0221108500364
1580,442.72429069469877
1581,482.3968653308651
1582,501.6994080952365
1583,493.0717564051008
1584,484.15164194580797
1585,475.3777588710937
1586,495.1189957892008
1587,445.79514977084875
1588,491.0245170210008
1589,446.59942238603094
1590,457.537529952508
1591,493.2179877896794
1592,444.12811198665304
1593,484.0054105612294
1594,459.8772321057652
1595,442.28559654096307
1596,450.85475567726735
1597,446.4678141399102
1598,453.750137091923
1599,467.773726873008
1600,461.92447148986514
1601,469.08980933421515
1602,466.31141302722233
1603,486.198881329908
1604,445.07861598641375
1605,506.8175065554865
1606,473.62298225615086
1607,444.36208220197875
1608,444.2743433712316
1609,449.2900798622766
1610,443.2799699560974
1611,462.2169342590223
1612,458.1224554908223
1613,452.47792404608947
1614,474.06167640988656
1615,478.009923793508
1616,457.2450671833509
1617,446.74565377060947
1618,444.0549962943638
1619,461.63200872070803
1620,458.2686868754009
1621,448.3980684163473
1622,450.32832269278447
1623,466.60387579637944
1624,444.4790673096416
1625,443.9965037405324
1626,446.9503777090195
1627,462.5093970281795
1628,444.9470077402931
1629,443.00213032539807
1630,445.22484737099234
1631,462.2169342590223
1632,454.466670876358
1633,453.57465943042877
1634,445.1809779556188
1635,475.0852961019366
1636,446.8041463244409
1637,447.88625857032235
1638,446.5701761091152
1639,471.72197425662944
1640,448.7782700162516
1641,442.34408909479447
1642,462.9480911819152
1643,441.39358509503376
1644,443.1776079868923
1645,442.91439149465094
1646,459.584769336608
1647,446.83339260135665
1648,441.64217844881733
1649,451.96611420006445
1650,446.1314819553795
1651,441.5544396180702
1652,443.10449229460306
1653,453.54541315351304
1654,452.21470755384803
1655,449.5971657698916
1656,448.7782700162516
1657,450.9278713695566
1658,443.86489549441166
1659,444.74228380188305
1660,457.8299927216652
1661,446.59942238603094
1662,466.16518164264374
1663,490.293360098108
1664,451.33731924637664
1665,554.6351693126793
1666,452.68264798449945
1667,536.7949403940936
1668,483.2742536383366
1669,485.17526163785794
1670,440.72092072597235
1671,450.6354086003995
1672,561.6542757724507
1673,482.25063394628654
1674,447.79851973957517
1675,441.53981647961234
1676,465.1415619505937
1677,458.99984379829374
1678,447.09660909359803
1679,440.4854881968009
1680,445.3272093401973
1681,483.4204850229151
1682,440.3334075568391
1683,442.11011887946876
1684,448.4126915548052
1685,444.34745906352094
1686,474.7928333327794
1687,471.72197425662944
1688,473.18428810241517
1689,444.0111268789902
1690,567.3572997710149
1691,444.59605241730446
1692,445.59042583243877
1693,469.23604071879373
1694,451.86375223085946
1695,480.4958573313437
1696,453.3699354920188
1697,479.9109317930294
1698,449.94812109288017
1699,448.1494750625638
1700,451.43968121558163
1701,448.60279235475736
1702,463.82547948938657
1703,446.3654521707052
1704,476.10891579398657
1705,446.83339260135665
1706,487.80742656027223
1707,471.42951148747227
1708,449.1292253392402
1709,491.1707484055794
1710,667.9644923610718
1711,490.1471287135294
1712,463.67924810480804
1713,446.01449684771666
1714,455.49029056840806
1715,485.9064185607508
1716,499.06724317282226
1717,522.0255705516579
1718,450.7962631234359
1719,491.6094425593151
1720,444.0111268789902
1721,452.8435025075359
1722,470.2596604108437
1723,563.5552837719721
1724,496.5813096349865
1725,444.2450970943159
1726,458.99984379829374
1727,484.5903360995437
1728,446.6725380783202
1729,451.14721844642446
1730,456.8063730296152
1731,466.60387579637944
1732,547.6160628529078
1733,487.36873240653654
1734,448.1640982010216
1735,444.59605241730446
1736,460.1696948749223
1737,454.05722299953806
1738,700.1353969683576
1739,498.6285490190865
1740,454.9053650300938
1741,457.537529952508
1742,442.2124808486738
1743,475.6702216402509
1744,474.64660194820084
1745,548.4934511603793
1746,546.884905930015
1747,514.8602327073079
1748,457.537529952508
1749,465.4340247197509
1750,495.5576899429365
1751,450.5622929081102
1752,480.9345514850794
1753,448.4858072470945
1754,480.057163177608
1755,443.76253352520666
1756,679.6630031273576
1757,470.9908173337366
1758,624.0950769875005
1759,588.9995446886435
1760,499.2134745574008
1761,487.36873240653654
1762,482.9817908691794
1763,528.6059828576936
1764,472.3068997949437
1765,464.702867796858
1766,483.2742536383366
1767,487.80742656027223
1768,449.23158730844517
1769,444.6545449711359
1770,458.1224554908223
1771,503.4541847101794
1772,443.4262013406759
1773,475.8164530248294
1774,475.6702216402509
1775,508.8647459395865
1776,451.29344983100304
1777,523.1954216282865
1778,443.64554841754375
1779,514.4215385535722
1780,504.1853416330722
1781,442.8558989408195
1782,444.50831358655734
1783,496.43507825040797
1784,488.6848148677437
1785,450.4599309389052
1786,445.83901918622234
1787,452.0246067538959
1788,550.3944591599006
1789,444.7569069403409
1790,441.8322792487695
1791,476.84007271687943
1792,478.1561551780866
1793,453.033603307488
1794,442.15398829484235
1795,464.4104050277009
1796,478.1561551780866
1797,450.4160615235316
1798,457.537529952508
1799,456.95260441419373
1800,475.0852961019366
1801,442.35871223325233
1802,470.844585949158
1803,447.2574636166345
1804,455.49029056840806
1805,449.4070649699395
1806,461.19331456697233
1807,441.9931337718059
1808,442.6219287254938
1809,444.49369044809947
1810,448.3395758625159
1811,461.04708318239375
1812,447.6669114934545
1813,449.7287740160123
1814,448.17872133947947
1815,456.36767887587945
1816,444.9616308787509
1817,449.3339492776502
1818,462.9480911819152
1819,442.4610742024573
1820,442.09549574101095
1821,446.8187694628988
1822,448.2957064471423
1823,443.2214774022659
1824,462.655628412758
1825,441.1362178581755
1826,472.59936256410083
1827,449.9188748159645
1828,454.3204394917795
1829,447.4329412781288
1830,440.6244080121505
1831,543.814046853865
1832,465.4340247197509
1833,469.23604071879373
1834,519.5396370138221
1835,443.44082447913377
1836,450.6646548773152
1837,510.61952255452934
1838,451.1179721695088
1839,454.7591336455152
1840,499.94463148029365
1841,447.0527396782245
1842,441.7591635564802
1843,473.3305194869937
1844,441.67142472573306
1845,492.19436809762936
1846,445.16635481716094
1847,440.7662524551917
1848,442.43182792554165
1849,462.2169342590223
1850,453.852499061128
1851,446.2923364784159
1852,448.5881692162995
1853,469.820966257108
1854,464.4104050277009
1855,448.8221394316252
1856,456.6601416450366
1857,446.7164074936938
1858,454.7591336455152
1859,459.43853795202944
1860,481.95817117712943
1861,445.4149481709445
1862,481.66570840797226
1863,488.83104625232227
1864,442.7535369716145
1865,445.66354152472803
1866,450.9717407849302
1867,456.6601416450366
1868,451.8491290924016
1869,480.6420887159223
1870,487.80742656027223
1871,444.36208220197875
1872,446.5409298321995
1873,445.4880638632338
1874,442.72429069469877
1875,460.60838902865805
1876,442.43182792554165
1877,471.72197425662944
1878,442.68042127932523
1879,463.53301672022945
1880,443.86489549441166
1881,446.74565377060947
1882,461.7782401052866
1883,441.11135852279716
1884,457.2450671833509
1885,441.96388749489023
1886,464.4104050277009
1887,442.02238004872163
1888,447.46218755504447
1889,453.72089081500735
1890,441.0806499320356
1891,471.72197425662944
1892,449.9773673697959
1893,442.05162632563736
1894,440.5922371075432
1895,454.466670876358
1896,456.36767887587945
1897,445.5173101401495
1898,497.89739209619364
1899,484.5903360995437
1900,465.8727188734866
1901,558.7296480808793
1902,466.31141302722233
1903,449.99199050825376
1904,514.8602327073079
1905,479.9109317930294
1906,603.6226831465005
1907,507.8411262475365
1908,446.59942238603094
1909,529.7758339343221
1910,445.9560042938852
1911,461.19331456697233
1912,454.7591336455152
1913,454.0425998610802
1914,456.07521610672234
1915,464.2641736431223
1916,442.5634361716624
1917,447.60841893962305
1918,447.6815346319123
1919,441.86152552568524
1920,441.12013240587186
1921,446.83339260135665
1922,452.72651739987305
1923,453.10671899977734
1924,446.21922078612664
1925,461.92447148986514
1926,450.34294583124233
1927,444.78615321725664
1928,471.13704871831516
1929,440.8817752490088
1930,450.0212367851695
1931,442.4610742024573
1932,442.1832345717581
1933,441.2868361842914
1934,446.9065082936459
1935,452.2732001076795
1936,448.9245014008302
1937,452.11234558464304
1938,464.4104050277009
1939,445.02012343258235
1940,445.31258620173946
1941,453.63315198426017
1942,457.3912985679295
1943,440.4269956429694
1944,445.7659034939331
1945,443.14836170997665
1946,477.7174610243509
1947,453.9694841687909
1948,445.69278780164376
1949,449.6849046006388
1950,442.1686114333002
1951,463.53301672022945
1952,450.5476697696523
1953,449.1584716161559
1954,450.7962631234359
1955,443.44082447913377
1956,441.7884098333959
1957,443.5724327252545
1958,479.32600625471514
1959,476.84007271687943
1960,587.5372308428578
1961,563.2628210028149
1962,452.3024463845952
1963,458.1224554908223
1964,500.2370942494508
1965,446.7749000475252
1966,481.080782869658
1967,449.348572416108
1968,442.8412758023616
1969,445.88288860159594
1970,459.2923065674509
1971,442.76816011007236
1972,459.8772321057652
1973,470.844585949158
